timestamp,open,high,low,close,volume
2024-04-11,87.77933219577484,88.6571255177326,86.90153887381709,87.77933219577484,10000
2024-04-12,87.43661767924807,88.31098385604055,86.5622515024556,87.43661767924807,10000
2024-04-13,86.63434041002645,87.50068381412672,85.76799700592619,86.63434041002645,10000
2024-04-14,86.47305469836044,87.33778524534405,85.60832415137683,86.47305469836044,10000
2024-04-15,86.87710555517498,87.74587661072673,86.00833449962323,86.87710555517498,10000
2024-04-16,88.7632914563855,89.65092437094935,87.87565854182165,88.7632914563855,10000
2024-04-17,88.93786926921734,89.82724796190952,88.04849057652517,88.93786926921734,10000
2024-04-18,89.19541965994011,90.08737385653951,88.30346546334071,89.19541965994011,10000
2024-04-19,89.12097374417394,90.01218348161568,88.2297640067322,89.12097374417394,10000
2024-04-20,87.2022025288749,88.07422455416365,86.33018050358616,87.2022025288749,10000
2024-04-21,87.17568865342568,88.04744553995994,86.30393176689142,87.17568865342568,10000
2024-04-22,87.23591886336672,88.10827805200039,86.36355967473305,87.23591886336672,10000
2024-04-23,89.699160975852,90.59615258561051,88.80216936609348,89.699160975852,10000
2024-04-24,89.50680001107088,90.40186801118159,88.61173201096017,89.50680001107088,10000
2024-04-25,89.80834735340449,90.70643082693853,88.91026387987044,89.80834735340449,10000
2024-04-26,89.77363558369925,90.67137193953624,88.87589922786225,89.77363558369925,10000
2024-04-27,88.60495754607972,89.49100712154052,87.71890797061891,88.60495754607972,10000
2024-04-28,89.74778036059473,90.64525816420068,88.85030255698878,89.74778036059473,10000
2024-04-29,90.49971339328151,91.40471052721432,89.5947162593487,90.49971339328151,10000
2024-04-30,91.29074534032455,92.2036527937278,90.3778378869213,91.29074534032455,10000
2024-05-01,90.38135788552981,91.2851714643851,89.47754430667452,90.38135788552981,10000
2024-05-02,91.78415219646591,92.70199371843057,90.86631067450125,91.78415219646591,10000
2024-05-03,90.38230113367364,91.28612414501038,89.4784781223369,90.38230113367364,10000
2024-05-04,90.96915822747391,91.87884980974866,90.05946664519917,90.96915822747391,10000
2024-05-05,93.15961385328389,94.09120999181673,92.22801771475105,93.15961385328389,10000
2024-05-06,92.1690775281532,93.09076830343473,91.24738675287166,92.1690775281532,10000
2024-05-07,91.60277979855042,92.51880759653592,90.68675200056491,91.60277979855042,10000
2024-05-08,91.70243116363807,92.61945547527445,90.78540685200169,91.70243116363807,10000
2024-05-09,91.19895550952187,92.11094506461708,90.28696595442665,91.19895550952187,10000
2024-05-10,89.64829207845574,90.5447749992403,88.75180915767118,89.64829207845574,10000
2024-05-11,89.71685505326175,90.61402360379437,88.81968650272914,89.71685505326175,10000
2024-05-12,88.65455133953566,89.54109685293102,87.7680058261403,88.65455133953566,10000
2024-05-13,89.12814377017084,90.01942520787254,88.23686233246913,89.12814377017084,10000
2024-05-14,88.20871953593704,89.09080673129641,87.32663234057766,88.20871953593704,10000
2024-05-15,89.75865394095457,90.65624048036412,88.86106740154503,89.75865394095457,10000
2024-05-16,88.97540064861833,89.86515465510452,88.08564664213215,88.97540064861833,10000
2024-05-17,88.65333913241265,89.53987252373678,87.76680574108853,88.65333913241265,10000
2024-05-18,89.46685634978233,90.36152491328016,88.5721877862845,89.46685634978233,10000
2024-05-19,88.23599203334837,89.11835195368185,87.35363211301488,88.23599203334837,10000
2024-05-20,88.46345196795251,89.34808648763203,87.57881744827299,88.46345196795251,10000
2024-05-21,89.77059472223493,90.66830066945728,88.87288877501258,89.77059472223493,10000
2024-05-22,88.1631114876737,89.04474260255044,87.28148037279696,88.1631114876737,10000
2024-05-23,88.34774534620601,89.23122279966807,87.46426789274395,88.34774534620601,10000
2024-05-24,88.60762814045444,89.49370442185898,87.7215518590499,88.60762814045444,10000
2024-05-25,89.38945101223175,90.28334552235407,88.49555650210942,89.38945101223175,10000
2024-05-26,88.15250030135365,89.03402530436719,87.27097529834012,88.15250030135365,10000
2024-05-27,86.83204368826938,87.70036412515208,85.96372325138668,86.83204368826938,10000
2024-05-28,87.35398525388628,88.22752510642515,86.48044540134741,87.35398525388628,10000
2024-05-29,87.65096992711946,88.52747962639066,86.77446022784827,87.65096992711946,10000
2024-05-30,87.90146277746534,88.78047740523999,87.02244814969069,87.90146277746534,10000
2024-05-31,88.24791098696232,89.13039009683195,87.3654318770927,88.24791098696232,10000
2024-06-01,87.56788626538383,88.44356512803768,86.69220740272999,87.56788626538383,10000
2024-06-02,87.80013996254483,88.67814136217028,86.92213856291939,87.80013996254483,10000
2024-06-03,88.09321243584351,88.97414456020195,87.21228031148507,88.09321243584351,10000
2024-06-04,87.37886101781714,88.25264962799531,86.50507240763898,87.37886101781714,10000
2024-06-05,89.2446355289619,90.13708188425151,88.35218917367227,89.2446355289619,10000
2024-06-06,89.71846844987368,90.61565313437242,88.82128376537494,89.71846844987368,10000
2024-06-07,88.52716495267104,89.41243660219776,87.64189330314433,88.52716495267104,10000
2024-06-08,89.18371856130487,90.07555574691793,88.29188137569182,89.18371856130487,10000
2024-06-09,88.20903689107755,89.09112725998833,87.32694652216676,88.20903689107755,10000
2024-06-10,88.99612149482,89.8860827097682,88.1061602798718,88.99612149482,10000
2024-06-11,90.1547170738274,91.05626424456567,89.25316990308913,90.1547170738274,10000
2024-06-12,89.3340347554757,90.22737510303045,88.44069440792094,89.3340347554757,10000
2024-06-13,90.29741088472001,91.20038499356721,89.3944367758728,90.29741088472001,10000
2024-06-14,90.71019181165651,91.61729372977308,89.80308989353995,90.71019181165651,10000
2024-06-15,91.53225197165101,92.44757449136752,90.6169294519345,91.53225197165101,10000
2024-06-16,93.42904495430494,94.363335403848,92.49475450476189,93.42904495430494,10000
2024-06-17,93.18365683830208,94.1154934066851,92.25182026991907,93.18365683830208,10000
2024-06-18,92.4299206739446,93.35421988068404,91.50562146720515,92.4299206739446,10000
2024-06-19,91.54040624431906,92.45581030676225,90.62500218187587,91.54040624431906,10000
2024-06-20,90.72459595935362,91.63184191894716,89.81734999976008,90.72459595935362,10000
2024-06-21,90.64749424993953,91.55396919243893,89.74101930744013,90.64749424993953,10000
2024-06-22,90.98864622475617,91.89853268700372,90.07875976250861,90.98864622475617,10000
2024-06-23,91.2653370240862,92.17799039432705,90.35268365384533,91.2653370240862,10000
2024-06-24,92.0925202731222,93.01344547585343,91.17159507039098,92.0925202731222,10000
2024-06-25,92.10552216500011,93.02657738665012,91.1844669433501,92.10552216500011,10000
2024-06-26,93.55905624215744,94.49464680457902,92.62346567973586,93.55905624215744,10000
2024-06-27,93.29439940891947,94.22734340300867,92.36145541483027,93.29439940891947,10000
2024-06-28,96.0145685755091,96.9747142612642,95.05442288975401,96.0145685755091,10000
2024-06-29,96.6402359232741,97.60663828250685,95.67383356404136,96.6402359232741,10000
2024-06-30,95.78307836685782,96.7409091505264,94.82524758318924,95.78307836685782,10000
2024-07-01,94.71218586879671,95.65930772748467,93.76506401010874,94.71218586879671,10000
2024-07-02,95.19465828403989,96.1466048668803,94.24271170119948,95.19465828403989,10000
2024-07-03,94.97119549871404,95.92090745370118,94.0214835437269,94.97119549871404,10000
2024-07-04,95.68519599280613,96.64204795273419,94.72834403287807,95.68519599280613,10000
2024-07-05,96.15843361737967,97.12001795355347,95.19684928120587,96.15843361737967,10000
2024-07-06,96.08560470472281,97.04646075177004,95.12474865767558,96.08560470472281,10000
2024-07-07,95.2388109866544,96.19119909652095,94.28642287678785,95.2388109866544,10000
2024-07-08,93.72396376196853,94.66120339958822,92.78672412434885,93.72396376196853,10000
2024-07-09,93.27744880990151,94.21022329800053,92.3446743218025,93.27744880990151,10000
2024-07-10,94.13384760422498,95.07518608026723,93.19250912818273,94.13384760422498,10000
2024-07-11,94.34794134835519,95.29142076183875,93.40446193487163,94.34794134835519,10000
2024-07-12,93.1022025696432,94.03322459533963,92.17118054394676,93.1022025696432,10000
2024-07-13,93.27538349549438,94.20813733044933,92.34262966053943,93.27538349549438,10000
2024-07-14,93.66070087522323,94.59730788397546,92.724093866471,93.66070087522323,10000
2024-07-15,92.77684343902209,93.7046118734123,91.84907500463187,92.77684343902209,10000
2024-07-16,92.93056854496761,93.85987423041729,92.00126285951794,92.93056854496761,10000
2024-07-17,92.98877726341361,93.91866503604774,92.05888949077948,92.98877726341361,10000
2024-07-18,91.845806965583,92.76426503523882,90.92734889592717,91.845806965583,10000
